request_id,api_name,TIMESTAMP,latency_ms,status_Code,document_type,region,device_type,error_reason
00aeda83-9cd9-4ca4-93cf-a61df899ea97,OCR_PAN,"2026-01-19 10:11:42",1868,500,PASSPORT,Metro,Web,DOCUMENT_EXPIRED
00b091eb-e26f-4100-a05d-2c095ddad9d9,OCR_AADHAAR,"2026-01-10 15:02:42",1068,200,AADHAAR,Rural,iOS,
00b0b63b-c915-4a67-be0a-7377ec15ec54,OCR_PAN,"2026-01-29 19:26:42",1480,200,AADHAAR,Metro,iOS,
00b0de4e-0aa1-4781-a11f-1ff963dcdb0b,OCR_AADHAAR,"2026-01-15 10:35:42",1155,200,PASSPORT,Metro,Android,
00b2f6f6-5b97-481a-baa5-a9a68fdcab01,FACE_MATCH,"2026-01-25 19:22:42",1357,200,DRIVING_LICENSE,Metro,Web,
00b34bbd-440c-4b43-97da-911bd27d193a,FACE_MATCH,"2026-01-16 09:45:42",1223,200,PASSPORT,Metro,Android,
00b5c281-bc1c-4c0b-9cb0-1ead071a02fd,FACE_MATCH,"2026-01-12 16:09:42",718,200,DRIVING_LICENSE,Tier-1,Android,
00b6e04e-73ec-47bc-b766-5468596018c3,FACE_MATCH,"2026-01-13 19:45:42",409,200,DRIVING_LICENSE,Metro,iOS,
00b7500a-3900-4059-ab94-337938e96acf,KYC_VERIFY,"2026-01-24 00:35:42",1071,200,DRIVING_LICENSE,Metro,Android,
00b7bc0c-1a8e-4201-9630-6a267c9d8f0c,FACE_MATCH,"2026-01-22 12:07:42",485,200,DRIVING_LICENSE,Metro,Web,
00b90208-fb63-4103-be8c-02647226874f,FACE_MATCH,"2026-01-26 11:47:42",618,200,DRIVING_LICENSE,Tier-1,iOS,
00b954bf-7b80-4e1b-be3a-d24bf53ea08b,OCR_PAN,"2026-01-05 10:17:42",817,200,AADHAAR,Tier-1,Android,
00ba5d0b-0712-4735-b022-5ed9f937c7bb,KYC_VERIFY,"2026-01-12 22:28:42",1110,200,AADHAAR,Tier-2,iOS,
00ba5e04-1c37-43b5-b381-b78fe7073fc3,OCR_AADHAAR,"2026-01-05 13:25:42",1005,200,PAN,Metro,Web,
00baf1ad-e8d5-409e-925c-d01d9cfb1c7b,KYC_VERIFY,"2026-01-26 09:41:42",215,200,DRIVING_LICENSE,Metro,Android,
00bb0ad0-4165-4452-9f40-e7975ca0dd63,FACE_MATCH,"2026-01-18 18:13:42",773,200,DRIVING_LICENSE,Metro,Web,
00bb20d1-e063-4dba-9c5e-834fe1441c9d,OCR_AADHAAR,"2026-01-29 09:03:42",1387,200,AADHAAR,Tier-2,iOS,
00bb60da-4a6e-4c3f-b740-7b26778e4d67,OCR_AADHAAR,"2026-01-17 17:04:42",2021,200,DRIVING_LICENSE,Tier-2,Android,
00bb9c80-250a-4724-b335-630198d1cb87,FACE_MATCH,"2026-01-16 21:03:42",292,200,DRIVING_LICENSE,Tier-1,Android,
00bc07ec-006b-4e0f-acb7-c8a9ce61f3ea,FACE_MATCH,"2026-01-27 12:58:42",301,200,PASSPORT,Tier-1,iOS,
00be1713-ddfc-4583-a13b-2a0c79526b04,FACE_MATCH,"2026-01-25 15:58:42",942,200,DRIVING_LICENSE,Rural,Android,
00be4fee-1a08-4c0a-b0ea-f8daf06ec16f,OCR_PAN,"2026-01-23 17:41:42",1255,200,PASSPORT,Rural,iOS,
00be67b3-7787-48dd-b630-20050aa073e7,FACE_MATCH,"2026-01-16 13:13:42",894,200,DRIVING_LICENSE,Metro,Android,
00be85ba-992a-4f59-89d7-71512ee1b929,OCR_PAN,"2026-01-18 21:39:42",1513,200,PASSPORT,Rural,Android,
00bf556c-729a-41b5-b1e1-1497b6733621,OCR_AADHAAR,"2026-01-14 02:17:42",1092,200,PASSPORT,Tier-2,iOS,
00c0d7e6-44fe-480b-9a36-6d4a2100f20b,OCR_PAN,"2026-01-06 00:09:42",867,200,DRIVING_LICENSE,Metro,Android,
00c0f75b-897f-4322-89c6-99093d6fd369,KYC_VERIFY,"2026-01-26 16:48:42",212,200,PASSPORT,Tier-1,Android,
00c1ef67-2032-43cf-b70c-46fa1bce416a,KYC_VERIFY,"2026-01-18 21:43:42",1357,200,AADHAAR,Tier-1,Android,
00c21dc7-341f-4759-a575-d54ce3ec8b5c,OCR_PAN,"2026-01-28 21:09:42",1093,200,AADHAAR,Tier-2,iOS,
00c2f28f-8e3f-4537-9a52-c302ca3ec04d,FACE_MATCH,"2026-01-20 23:11:42",787,200,AADHAAR,Tier-2,iOS,
00c338f5-da51-4fd2-9167-cb7c29070efc,OCR_PAN,"2026-01-11 03:41:42",1351,200,AADHAAR,Tier-2,Web,
00c350c1-5b3a-48ef-86ba-9afccd35a933,KYC_VERIFY,"2026-01-10 18:03:42",1443,500,PASSPORT,Metro,Web,DOCUMENT_EXPIRED
00c35761-2a95-4882-bca4-6b5670b0971f,KYC_VERIFY,"2026-01-12 23:46:42",601,200,PASSPORT,Metro,iOS,
00c59306-a15e-4c6d-bbae-ce86d783e8ad,KYC_VERIFY,"2026-01-09 23:28:42",1116,422,DRIVING_LICENSE,Rural,iOS,DOCUMENT_EXPIRED
00c67447-faa0-404f-a73a-ab297d906539,OCR_AADHAAR,"2026-01-20 12:45:42",1195,200,PASSPORT,Rural,Android,
00c6a820-09b3-47f6-a06c-cc4cdae0379b,OCR_AADHAAR,"2026-01-25 22:59:42",899,200,DRIVING_LICENSE,Tier-2,Android,
00c6d933-c48f-4698-9fb4-584570df4fb9,OCR_AADHAAR,"2026-01-22 12:28:42",1604,200,PAN,Tier-1,iOS,
00c7183e-ee1b-4cbf-a6bd-c42186fba111,OCR_PAN,"2026-01-24 01:00:42",1310,200,DRIVING_LICENSE,Tier-1,Android,
00c8b311-2875-4c03-9466-d541be5010fc,OCR_PAN,"2026-01-07 05:19:42",1561,200,DRIVING_LICENSE,Tier-1,Android,
00ca8067-5b82-471d-83b6-2816ad5f2037,FACE_MATCH,"2026-01-20 21:34:42",1022,200,DRIVING_LICENSE,Metro,Android,
00cb2e08-7c81-4191-9d4f-3670dde4292f,OCR_PAN,"2026-01-04 17:52:42",1052,200,PASSPORT,Metro,Android,
00cca8f9-6069-4f0b-8dfb-b35677644329,KYC_VERIFY,"2026-01-11 11:37:42",693,200,PAN,Tier-2,Android,
00ce885f-a56e-43a1-b517-735c22ad5a3c,FACE_MATCH,"2026-01-18 11:10:42",1411,200,AADHAAR,Tier-1,Android,
00ceb14f-e4d9-41cf-86df-d06029399b7f,KYC_VERIFY,"2026-01-10 21:46:42",1280,422,DRIVING_LICENSE,Tier-1,Web,DOCUMENT_EXPIRED
00cf469a-97d4-40bb-ac39-7ccd533599c9,OCR_PAN,"2026-01-29 07:43:42",1521,200,PAN,Tier-1,Android,
00d212d3-7482-4148-ac1a-0c21b645504b,OCR_AADHAAR,"2026-01-06 03:48:42",1722,200,PAN,Tier-1,iOS,
00d258bd-ce49-4077-85e7-eae8b6076342,FACE_MATCH,"2026-01-04 01:32:42",356,200,DRIVING_LICENSE,Metro,iOS,
00d30969-60fe-4bff-bcd4-120638fee39d,FACE_MATCH,"2026-01-22 10:17:42",1319,200,PASSPORT,Metro,Web,
00d52e4f-ae8a-4125-ae1c-2e9c3b401c53,FACE_MATCH,"2026-01-06 16:04:42",854,200,PAN,Rural,iOS,
00d6d252-929c-4734-a2a5-350026a59b15,KYC_VERIFY,"2026-01-24 06:17:42",778,200,PAN,Metro,iOS,
00d6d74f-de5b-4555-b3fb-81981e05b60e,FACE_MATCH,"2026-01-24 00:01:42",1042,200,DRIVING_LICENSE,Metro,Android,
00d74bdf-696e-426d-82d7-07bc8b05db9f,OCR_PAN,"2026-01-28 11:14:42",894,200,AADHAAR,Metro,Android,
00d7e90d-2a8b-4700-bc88-c19b74ac472c,KYC_VERIFY,"2026-01-22 05:46:42",882,200,PAN,Tier-2,Android,
00d843a1-d2f0-46b9-bec2-cf261651bf3d,OCR_PAN,"2026-01-25 19:14:42",845,200,PASSPORT,Metro,iOS,
00d95d77-6cc0-44d9-ac2a-c61712e64d85,KYC_VERIFY,"2026-01-18 14:09:42",1053,422,PAN,Metro,iOS,LOW_IMAGE_QUALITY
00dad101-140f-4c76-8b92-010329b11c0d,OCR_PAN,"2026-01-20 04:23:42",1265,200,AADHAAR,Tier-2,Web,
00db587b-47a5-4342-99c1-e59cdc9cfa76,OCR_PAN,"2026-01-11 18:09:42",1711,422,PASSPORT,Tier-1,iOS,TIMEOUT
00dc5e18-7b7a-4c74-9fdb-e99d7f25334f,FACE_MATCH,"2026-01-19 17:11:42",1406,422,PASSPORT,Metro,iOS,LOW_IMAGE_QUALITY
00dc899e-0320-4d73-a495-a5c405039bf4,OCR_AADHAAR,"2026-01-02 15:50:42",1294,200,DRIVING_LICENSE,Metro,Web,
00ddb5b6-5df2-4833-9036-52abebd22282,FACE_MATCH,"2026-01-03 09:43:42",543,200,AADHAAR,Metro,Android,
00dead15-b212-41ca-8af1-31b90b7e0546,KYC_VERIFY,"2026-01-14 03:33:42",579,200,PAN,Metro,iOS,
00debfdf-092b-47b3-b5de-c57d04f55482,OCR_PAN,"2026-01-26 00:08:42",2084,422,PAN,Tier-1,Android,LOW_IMAGE_QUALITY
00df8e24-b689-4026-b3f2-6ffa722000fa,OCR_AADHAAR,"2026-01-21 01:07:42",1643,200,AADHAAR,Tier-2,iOS,
00e04ddf-7376-498e-83b6-b2d1c4374e9e,OCR_AADHAAR,"2026-01-08 19:42:42",1830,200,DRIVING_LICENSE,Metro,Android,
00e0e667-9ba2-42ab-a1c4-3f5e02ddeb62,KYC_VERIFY,"2026-01-08 11:11:42",200,200,PASSPORT,Metro,Android,
00e10fde-0670-49f2-b614-5bfd8a6d5215,KYC_VERIFY,"2026-01-25 06:55:42",1088,200,DRIVING_LICENSE,Tier-1,Android,
00e1a52b-32f6-43d5-8e35-1ce4002ea777,OCR_PAN,"2026-01-10 21:57:42",1186,200,DRIVING_LICENSE,Metro,Android,
00e1fe65-ccc7-4e11-ba23-d5df44af2620,FACE_MATCH,"2026-01-26 14:51:42",940,200,AADHAAR,Metro,Android,
00e32911-8d65-4107-88fc-26b89298e7e3,OCR_AADHAAR,"2026-01-17 13:43:42",1101,200,DRIVING_LICENSE,Tier-2,Web,
00e340bf-0d22-4eb4-9aa2-98c396002fcc,KYC_VERIFY,"2026-01-13 07:41:42",1182,200,AADHAAR,Tier-1,Web,
00e3eff6-724f-4026-9675-24f501991b11,FACE_MATCH,"2026-01-10 17:39:42",1001,200,DRIVING_LICENSE,Metro,Android,
00e42e57-e08e-41c0-944d-3275768ac5a0,OCR_PAN,"2026-01-06 21:54:42",1306,200,AADHAAR,Tier-1,Android,
00e6ad02-4b71-42e7-8b67-a65191a03b99,KYC_VERIFY,"2026-01-29 10:55:42",1373,422,PASSPORT,Rural,iOS,LOW_IMAGE_QUALITY
00e7e241-14d2-44ab-b92b-2ede8f3f384b,FACE_MATCH,"2026-01-29 10:52:42",1089,200,PASSPORT,Metro,iOS,
00e831a2-95bc-4b25-b8dd-633d609b870e,OCR_PAN,"2026-01-27 14:38:42",927,200,PASSPORT,Metro,iOS,
00e8611c-ed4b-4dfe-b574-17f1a19c928c,KYC_VERIFY,"2026-01-29 11:26:42",295,200,AADHAAR,Metro,Android,
00e881fd-92f6-4bb5-b712-f5877a939265,OCR_PAN,"2026-01-18 14:59:42",1360,200,PAN,Metro,Web,
00ea83c6-7db4-420d-b012-7390b0314891,OCR_PAN,"2026-01-17 12:47:42",1608,200,DRIVING_LICENSE,Metro,Android,
00ead8e0-2975-435b-91ba-fbeb07eabd7a,FACE_MATCH,"2026-01-05 08:51:42",908,200,AADHAAR,Tier-1,iOS,
00ec1c0d-b0ec-4a26-8fc3-5ea047d1c7fb,KYC_VERIFY,"2026-01-06 15:47:42",200,200,PASSPORT,Tier-2,iOS,
00ee5d46-ada8-40be-8b4c-c8a2f0c492b9,OCR_PAN,"2026-01-18 20:14:42",1803,200,DRIVING_LICENSE,Tier-1,Web,
00ee7339-7c95-4444-b40f-0d56dc29822d,KYC_VERIFY,"2026-01-07 13:28:42",648,200,PASSPORT,Metro,Web,
00eedb6e-77d0-4774-9f5c-307299712bf8,OCR_AADHAAR,"2026-01-29 17:48:42",1767,200,PASSPORT,Tier-1,Android,
00f1b67d-a2f6-4ffb-aa3c-a0e100f37e22,OCR_AADHAAR,"2026-01-06 05:08:42",2058,200,PAN,Tier-2,Android,
00f29725-adcc-4875-9935-b998e7711e4a,FACE_MATCH,"2026-01-26 02:37:42",1532,500,AADHAAR,Rural,Android,DOCUMENT_EXPIRED
00f3155d-3ccf-431b-bdc3-b51c968b7735,OCR_AADHAAR,"2026-01-23 17:19:42",1342,200,PAN,Metro,iOS,
00f36dbb-ef3b-49d4-ae91-066ac33f12ba,KYC_VERIFY,"2026-01-24 02:21:42",1220,200,PASSPORT,Metro,Android,
00f52f65-c3e1-4234-a353-e3a010352c33,KYC_VERIFY,"2026-01-18 21:51:42",483,200,PASSPORT,Rural,Android,
00f843dd-2533-48d3-872d-cb6cda3391f4,OCR_AADHAAR,"2026-01-21 17:47:42",1448,200,PASSPORT,Tier-1,iOS,
00f8d3ad-46e0-437b-8405-d6d365334947,FACE_MATCH,"2026-01-27 15:20:42",275,200,AADHAAR,Metro,Android,
00fa0fda-671b-46ad-8f5b-2c847d18d39a,FACE_MATCH,"2026-01-02 14:28:42",1657,400,PASSPORT,Tier-1,Android,DOCUMENT_EXPIRED
00fb4a19-e2cd-408c-9b60-bcb3ef5e4118,OCR_PAN,"2026-01-01 07:48:42",1131,200,AADHAAR,Metro,Android,
00fd2412-f404-4dce-9999-c7291976bb92,KYC_VERIFY,"2026-01-24 17:54:42",520,200,DRIVING_LICENSE,Metro,iOS,
00fdb793-0e4e-4d60-9446-f6b18057b42e,OCR_PAN,"2026-01-17 07:20:42",1740,401,DRIVING_LICENSE,Tier-1,Android,DOCUMENT_EXPIRED
00fdc224-f3b9-4e9f-8db9-36c4a435c732,OCR_AADHAAR,"2026-01-11 00:25:42",1397,200,PASSPORT,Tier-1,Android,
00fe58d0-014c-4596-b8ed-14b55ec9050f,OCR_PAN,"2026-01-09 17:11:42",1676,500,PASSPORT,Metro,Android,DOCUMENT_EXPIRED
00fe7cf4-5cd6-4225-9cbf-401082b4ef51,OCR_PAN,"2026-01-14 21:36:42",1836,400,AADHAAR,Metro,Web,TIMEOUT
00ff97c5-b725-4544-99ee-bd336b1d776f,OCR_PAN,"2026-01-08 20:43:42",1511,200,DRIVING_LICENSE,Tier-2,Web,
0100ff47-3a47-4917-bd30-f7dfe2e4a5fe,OCR_AADHAAR,"2026-01-09 05:18:42",1564,200,PAN,Tier-1,Android,
01010f46-0135-4346-8d67-1bfd23f80d9e,OCR_PAN,"2026-01-21 22:51:42",1509,200,DRIVING_LICENSE,Metro,iOS,
010178bf-10f9-49f6-868b-296f95ce3476,OCR_AADHAAR,"2026-01-26 20:36:42",969,200,PAN,Metro,Android,
0101caf8-8b53-4030-b89e-12b9175b8ef3,OCR_AADHAAR,"2026-01-16 07:23:42",1633,200,PASSPORT,Metro,Android,
01025177-3f93-4263-a2f3-ba8b7e61257c,FACE_MATCH,"2026-01-18 12:44:42",1226,422,PAN,Tier-1,Web,TIMEOUT
0103505b-930c-400e-ae5d-14aa4e31cdb9,FACE_MATCH,"2026-01-25 18:20:42",804,200,AADHAAR,Tier-1,Web,
01037f05-8daa-4531-9bb9-f37af708154a,KYC_VERIFY,"2026-01-22 15:04:42",479,200,AADHAAR,Tier-2,Android,
010480d2-d47e-4855-bcf1-d78172d4d48b,OCR_PAN,"2026-01-27 13:20:42",1379,200,PAN,Metro,Android,
010549d1-a41d-4643-941d-204fb6ef9c13,FACE_MATCH,"2026-01-25 22:13:42",979,200,PAN,Rural,Android,
0105c849-9208-4a37-bae9-47de792d3273,KYC_VERIFY,"2026-01-05 17:15:42",1518,401,DRIVING_LICENSE,Metro,Android,LOW_IMAGE_QUALITY
01066f85-3a04-498b-a940-141f83058ed7,KYC_VERIFY,"2026-01-04 17:04:42",318,200,DRIVING_LICENSE,Tier-1,iOS,
010682de-f064-40a0-a652-559e1506e885,FACE_MATCH,"2026-01-02 02:07:42",910,200,DRIVING_LICENSE,Metro,Android,
0107132c-4d19-43be-8ac9-5e52f003f83a,OCR_AADHAAR,"2026-01-05 02:23:42",1213,200,DRIVING_LICENSE,Tier-2,Android,
01077b1d-9441-4f51-b513-7fe516fdf6ed,FACE_MATCH,"2026-01-23 05:25:42",1593,422,AADHAAR,Metro,Android,TIMEOUT
01092b71-db01-46ab-917e-f2a756f2eeac,KYC_VERIFY,"2026-01-08 18:19:42",639,200,AADHAAR,Tier-1,Android,
010aab46-34b9-43dd-bbf9-afc09e10b90a,FACE_MATCH,"2026-01-11 01:41:42",1452,200,PAN,Metro,Android,
010b3a82-1dbc-43cb-b638-18150dbe75d5,FACE_MATCH,"2026-01-11 09:40:42",842,200,PAN,Metro,Web,
010b5d9d-8b9e-49e3-ae9c-e7675a7aa2ac,FACE_MATCH,"2026-01-26 08:31:42",1452,200,DRIVING_LICENSE,Metro,iOS,
010be184-5278-4f39-876d-282e15a120f2,FACE_MATCH,"2026-01-13 13:05:42",1385,200,PASSPORT,Metro,Android,
010e8b9c-40a3-41be-b41b-261eb762824c,FACE_MATCH,"2026-01-23 20:57:42",1317,200,AADHAAR,Tier-1,iOS,
010efe38-1ffc-452e-be48-5c91bc78437e,FACE_MATCH,"2026-01-07 18:32:42",298,200,PAN,Tier-1,Android,
010f2d26-1c9e-462e-a6f5-5bec1c45449d,KYC_VERIFY,"2026-01-09 04:06:42",969,400,AADHAAR,Metro,Web,BLURRY_IMAGE
0111036c-8c1f-43a8-84b0-f6d102390935,FACE_MATCH,"2026-01-09 08:11:42",988,200,PAN,Tier-1,Android,
011111d0-2826-4e6e-8fea-5a9ed2966edf,FACE_MATCH,"2026-01-18 04:42:42",1175,200,AADHAAR,Metro,Web,
01111f62-fb68-4ac1-a4a4-60362b7f12cd,KYC_VERIFY,"2026-01-07 07:30:42",993,200,PAN,Tier-2,Android,
0112cbe4-0673-4c07-a7e7-c578ec1ffacd,OCR_PAN,"2026-01-14 13:24:42",1199,200,PASSPORT,Rural,Web,
0112eb99-26c1-4aea-b6a8-d557104971b9,OCR_AADHAAR,"2026-01-22 08:57:42",1475,200,AADHAAR,Tier-2,iOS,
01137f3e-6d02-4406-ac04-6dd8e7a9701d,KYC_VERIFY,"2026-01-13 05:48:42",369,200,DRIVING_LICENSE,Metro,Android,
0113aea6-ab72-4e2b-bb27-41bb743b9fc8,OCR_PAN,"2026-01-21 21:54:42",875,200,PAN,Tier-2,Web,
01140906-9632-46eb-a5b0-1c4ebb44d9a5,OCR_AADHAAR,"2026-01-28 06:03:42",1517,200,PASSPORT,Tier-2,Android,
01143423-e704-4908-a8df-676fbd677d0e,OCR_PAN,"2026-01-13 02:33:42",376,200,AADHAAR,Tier-2,Android,
0114f860-fb5a-43db-b9d7-573b6c6e9d42,OCR_AADHAAR,"2026-01-03 16:12:42",2061,400,AADHAAR,Tier-1,Web,NETWORK_ERROR
011586c0-d521-4755-823d-18f9623c7dc6,OCR_PAN,"2026-01-20 02:51:42",1404,200,PASSPORT,Tier-2,Android,
0116c594-10f1-451a-88d9-8b94ffd63d9e,KYC_VERIFY,"2026-01-08 18:51:42",982,200,PAN,Tier-2,iOS,
01179d0a-bdda-4781-9b80-bb0c7057feaf,FACE_MATCH,"2026-01-13 18:37:42",873,200,DRIVING_LICENSE,Tier-1,Web,
01181d02-1c5a-472c-b305-e9d9d7d71200,OCR_PAN,"2026-01-29 08:58:42",908,400,DRIVING_LICENSE,Tier-1,Android,FACE_MISMATCH
01186d63-03a1-41fb-a005-461897f1c4bd,FACE_MATCH,"2026-01-13 06:41:42",1074,200,PAN,Tier-2,iOS,
011aa414-dd0e-42aa-8064-b2ed6e244799,FACE_MATCH,"2026-01-01 11:47:42",1427,200,AADHAAR,Tier-1,Web,
011aae60-5ef1-47f6-842f-519274be8193,OCR_AADHAAR,"2025-12-31 17:13:42",1679,200,PAN,Tier-2,Android,
011d3903-cd8d-4b36-9011-1b08c8075d50,OCR_AADHAAR,"2026-01-20 23:00:42",1661,200,AADHAAR,Metro,Android,
011da59d-8568-4b8d-80b9-97040dd7f4d2,OCR_AADHAAR,"2026-01-26 09:28:42",1878,500,AADHAAR,Tier-1,iOS,FACE_MISMATCH
011dc555-014d-4348-9f7b-dc696913d4bd,KYC_VERIFY,"2026-01-09 23:16:42",526,200,DRIVING_LICENSE,Metro,Android,
011e580e-b98d-45ba-998a-29316f2556b8,FACE_MATCH,"2026-01-11 09:05:42",1752,500,DRIVING_LICENSE,Tier-1,Web,FACE_MISMATCH
011ffbce-29e2-4e28-9d1e-a325e846d899,KYC_VERIFY,"2026-01-16 19:10:42",427,200,AADHAAR,Metro,Android,
01223b09-a8d6-4c7b-b060-e5e060a05a3c,OCR_AADHAAR,"2026-01-06 09:40:42",725,200,PAN,Rural,iOS,
0122908f-c5c5-4a31-aa2a-0b3e3124ef07,FACE_MATCH,"2026-01-22 15:21:42",1069,200,DRIVING_LICENSE,Tier-1,Android,
0122b5a1-1a04-4491-8bef-7f227be6b5a1,KYC_VERIFY,"2026-01-26 08:20:42",200,200,PASSPORT,Tier-2,Web,
0123ca90-915e-460f-bb7e-f4938f593bfb,KYC_VERIFY,"2026-01-20 19:35:42",320,200,PAN,Rural,iOS,
012440fa-97c3-4d50-a736-c3c47d65d58a,KYC_VERIFY,"2025-12-31 07:54:42",206,200,DRIVING_LICENSE,Tier-2,iOS,
0124659c-083e-417e-a2dc-203f61c8797c,KYC_VERIFY,"2026-01-15 10:31:42",1839,400,PAN,Tier-1,iOS,BLURRY_IMAGE
0126306e-1334-43a4-b61c-00ac4d7f7850,OCR_PAN,"2026-01-27 09:04:42",993,200,DRIVING_LICENSE,Tier-1,iOS,
0127bd5f-0954-4820-b8fb-d92c6baa8f63,OCR_AADHAAR,"2026-01-10 11:21:42",1736,200,DRIVING_LICENSE,Metro,Android,
01282f08-4b23-49c2-b57f-a404ce8ce2fa,OCR_PAN,"2026-01-25 18:23:42",1459,200,PAN,Metro,iOS,
0128cb96-a000-4cef-8bef-16b9b209f60b,OCR_AADHAAR,"2026-01-12 12:21:42",1594,401,AADHAAR,Metro,Web,TIMEOUT
0129757c-87a8-4268-b7eb-0873d6cd2039,FACE_MATCH,"2026-01-16 20:30:42",505,200,PAN,Tier-1,Web,
012ae956-6c8c-48cb-bb49-5b220071c798,KYC_VERIFY,"2026-01-17 00:26:42",535,200,PASSPORT,Tier-2,iOS,
012b92fa-6599-40d8-8b79-b659cae652a2,FACE_MATCH,"2025-12-31 20:03:42",1106,401,PASSPORT,Tier-2,Android,NETWORK_ERROR
012be6a4-fb4f-46b9-afcd-09b13527ac4b,OCR_PAN,"2026-01-03 09:32:42",2138,200,AADHAAR,Tier-2,iOS,
012c8ff0-193d-43c6-97ae-19cdf1fc1038,OCR_PAN,"2026-01-05 16:51:42",1469,200,PASSPORT,Metro,Android,
012d5f04-668b-4228-bac6-e4a7bdff3939,FACE_MATCH,"2026-01-20 18:44:42",703,200,PAN,Tier-2,Android,
012d617a-124b-4466-bdc3-7b3f0a1c4535,KYC_VERIFY,"2026-01-27 10:02:42",957,200,AADHAAR,Metro,Web,
012e4c6c-04bb-41e5-b3d6-11c8693c2d03,KYC_VERIFY,"2026-01-06 05:14:42",200,200,PAN,Tier-2,Web,
012ec65b-6bc5-42d7-99be-011b068f33c1,OCR_AADHAAR,"2026-01-17 12:01:42",1564,200,AADHAAR,Rural,Web,
0130a373-d0fa-4bf9-9ae4-93a8e00a7ffe,FACE_MATCH,"2026-01-16 14:53:42",1825,500,AADHAAR,Metro,Android,BLURRY_IMAGE
0131d8fd-6f32-4e3d-890c-8f44e734dcd0,OCR_PAN,"2026-01-21 02:35:42",1028,200,PASSPORT,Tier-1,Android,
0134072e-ae49-4d6d-8063-d541d726754a,KYC_VERIFY,"2026-01-02 05:15:42",1747,401,PASSPORT,Metro,Android,NETWORK_ERROR
01349f40-f6e0-485d-87ee-222a7eb2335c,FACE_MATCH,"2026-01-29 06:37:42",1184,200,PASSPORT,Tier-1,Android,
01351cc0-ca99-4c5a-bb7c-cc5ca31531de,OCR_PAN,"2026-01-04 12:12:42",2250,401,DRIVING_LICENSE,Metro,Android,DOCUMENT_EXPIRED
01354c4e-c57f-443a-89c5-5b5f33e1621f,OCR_PAN,"2026-01-22 19:43:42",1150,200,PASSPORT,Tier-1,Android,
01357f51-4b83-454a-8781-23612552e4df,OCR_AADHAAR,"2026-01-28 22:38:42",1575,200,DRIVING_LICENSE,Tier-1,Web,
0135a96c-27e2-4aec-bf7f-1147ecc7c6d3,OCR_AADHAAR,"2026-01-17 08:20:42",2142,401,DRIVING_LICENSE,Tier-1,iOS,FACE_MISMATCH
0135df7d-2542-4f74-9f12-9ffe3ecf2164,FACE_MATCH,"2026-01-29 11:17:42",1002,200,DRIVING_LICENSE,Tier-1,Android,
0137648a-c086-46de-92cd-371a01ad8b4a,FACE_MATCH,"2026-01-11 04:35:42",1285,200,PASSPORT,Tier-2,iOS,
01378464-4905-4696-b298-d4a8ecbf09d8,KYC_VERIFY,"2026-01-21 16:18:42",581,200,PAN,Tier-2,iOS,
013a064f-9b66-4809-9c9f-56e0756599c5,OCR_PAN,"2026-01-25 13:55:42",1929,401,AADHAAR,Metro,iOS,LOW_IMAGE_QUALITY
013a138d-a0d1-42b8-ab55-3d1f816dd641,FACE_MATCH,"2026-01-25 14:55:42",1122,200,AADHAAR,Rural,iOS,
013a13d4-d304-4aab-a623-945968be9376,OCR_AADHAAR,"2026-01-14 12:24:42",1676,200,AADHAAR,Tier-1,iOS,
013adcd4-d54f-4116-acee-24f0dc7843a4,FACE_MATCH,"2026-01-16 16:41:42",720,422,PAN,Tier-2,iOS,FACE_MISMATCH
013ae6e2-2bb5-4df8-8daa-cedb8258ad67,KYC_VERIFY,"2026-01-14 01:29:42",200,200,PASSPORT,Tier-2,Android,
013b5b48-77df-47a8-8f0b-700c4b8eff7a,KYC_VERIFY,"2026-01-09 10:29:42",870,400,DRIVING_LICENSE,Tier-1,Android,NETWORK_ERROR
013cbd6b-7c49-470d-b477-7f21eb53d550,OCR_PAN,"2026-01-11 12:57:42",1024,200,AADHAAR,Tier-1,Web,
013cd44a-054e-4f1d-917e-a74c7b26e0a9,OCR_PAN,"2026-01-11 17:51:42",865,200,PASSPORT,Rural,Android,
013d32b2-d310-4883-99ea-6974dd4d0602,OCR_PAN,"2026-01-02 01:50:42",2266,401,PASSPORT,Tier-1,Android,NETWORK_ERROR
013e3d06-c17d-4700-b2f5-931ccc00452c,OCR_AADHAAR,"2026-01-29 19:29:42",1624,200,AADHAAR,Tier-2,iOS,
013eb629-0aef-457b-9564-0463baac9190,OCR_PAN,"2026-01-06 10:46:42",1035,200,AADHAAR,Tier-1,Android,
013ec5c9-1227-4495-a75f-6ccdfee7e706,OCR_AADHAAR,"2026-01-23 17:07:42",1217,200,AADHAAR,Metro,Android,
013ecaad-c297-43d9-aa4a-51dec6566b87,OCR_PAN,"2026-01-01 01:32:42",900,200,PASSPORT,Metro,iOS,
013ef648-545f-4e72-b170-68184cc093bc,OCR_AADHAAR,"2026-01-25 17:41:42",1186,200,AADHAAR,Tier-1,Android,
013f5444-5d41-4d80-a339-763ba1df89b8,KYC_VERIFY,"2026-01-23 17:41:42",579,200,AADHAAR,Tier-1,Android,
0141e838-ac5d-4a1c-8c92-a8c92c4535e6,KYC_VERIFY,"2026-01-21 15:23:42",407,200,AADHAAR,Rural,Android,
01422cb5-86e5-49a3-9669-3ec404bc270f,OCR_AADHAAR,"2026-01-18 12:48:42",1691,500,PASSPORT,Tier-2,Android,BLURRY_IMAGE
